Região,nome_uf,nome_mun,cod_mun_ibge,total_ubs
Sudeste,São Paulo,Suzano,355250,26
Sudeste,São Paulo,Suzanápolis,355255,1
Sudeste,São Paulo,São Bento do Sapucaí,354860,1
Sudeste,São Paulo,São Bernardo do Campo,354870,38
Sudeste,São Paulo,São Caetano do Sul,354880,15
Sudeste,São Paulo,São Carlos,354890,35
Sudeste,São Paulo,São Francisco,354900,2
Sudeste,São Paulo,São Joaquim da Barra,354940,11
Sudeste,São Paulo,São José da Bela Vista,354950,5
Sudeste,São Paulo,São José do Barreiro,354960,1
Sudeste,São Paulo,São José do Rio Pardo,354970,11
Sudeste,São Paulo,São José do Rio Preto,354980,33
Sudeste,São Paulo,São José dos Campos,354990,40
Sudeste,São Paulo,São João da Boa Vista,354910,14
Sudeste,São Paulo,São João das Duas Pontes,354920,1
Sudeste,São Paulo,São João de Iracema,354925,2
Sudeste,São Paulo,São João do Pau d'Alho,354930,1
Sudeste,São Paulo,São Lourenço da Serra,354995,3
Sudeste,São Paulo,São Luiz do Paraitinga,355000,4
Sudeste,São Paulo,São Manuel,355010,7
Sudeste,São Paulo,São Miguel Arcanjo,355020,11
Sudeste,São Paulo,São Paulo,355030,522
Sudeste,São Paulo,São Pedro,355040,10
Sudeste,São Paulo,São Pedro do Turvo,355050,4
Sudeste,São Paulo,São Roque,355060,13
Sudeste,São Paulo,São Sebastião,355070,29
Sudeste,São Paulo,São Sebastião da Grama,355080,6
Sudeste,São Paulo,São Simão,355090,7
Sudeste,São Paulo,São Vicente,355100,31
Sudeste,São Paulo,Tabapuã,355260,2
Sudeste,São Paulo,Tabatinga,355270,5
Sudeste,São Paulo,Taboão da Serra,355280,14
Sudeste,São Paulo,Taciba,355290,4
Sudeste,São Paulo,Taguaí,355300,5
Sudeste,São Paulo,Taiaçu,355310,3
Sudeste,São Paulo,Taiúva,355320,3
Sudeste,São Paulo,Tambaú,355330,9
Sudeste,São Paulo,Tanabi,355340,8
Sudeste,São Paulo,Tapiratiba,355360,6
Sudeste,São Paulo,Tapiraí,355350,3
Sudeste,São Paulo,Taquaral,355365,1
Sudeste,São Paulo,Taquaritinga,355370,10
Sudeste,São Paulo,Taquarituba,355380,7
Sudeste,São Paulo,Taquarivaí,355385,2
Sudeste,São Paulo,Tarumã,355395,4
Sudeste,São Paulo,Tatuí,355400,19
Sudeste,São Paulo,Taubaté,355410,49
Sudeste,São Paulo,Tejupá,355420,3
Sudeste,São Paulo,Teodoro Sampaio,355430,12
Sudeste,São Paulo,Terra Roxa,355440,5
Sudeste,São Paulo,Tietê,355450,6
Sudeste,São Paulo,Timburi,355460,1
Sudeste,São Paulo,Torre de Pedra,355465,1
Sudeste,São Paulo,Torrinha,355470,2
Sudeste,São Paulo,Trabiju,355475,1
Sudeste,São Paulo,Tremembé,355480,11
Sudeste,São Paulo,Três Fronteiras,355490,2
Sudeste,São Paulo,Tuiuti,355495,1
Sudeste,São Paulo,Tupi Paulista,355510,7
Sudeste,São Paulo,Tupã,355500,15
Sudeste,São Paulo,Turiúba,355520,1
Sudeste,São Paulo,Turmalina,355530,2
Sudeste,São Paulo,Ubarana,355535,1
Sudeste,São Paulo,Ubatuba,355540,22
Sudeste,São Paulo,Ubirajara,355550,1
Sudeste,São Paulo,Uchoa,355560,3
Sudeste,São Paulo,União Paulista,355570,1
Sudeste,São Paulo,Uru,355590,1
Sudeste,São Paulo,Urupês,355600,6
Sudeste,São Paulo,Urânia,355580,3
Sudeste,São Paulo,Valentim Gentil,355610,8
Sudeste,São Paulo,Valinhos,355620,15
Sudeste,São Paulo,Valparaíso,355630,7
Sudeste,São Paulo,Vargem,355635,3
Sudeste,São Paulo,Vargem Grande Paulista,355645,10
Sudeste,São Paulo,Vargem Grande do Sul,355640,7
Sudeste,São Paulo,Vera Cruz,355660,3
Sudeste,São Paulo,Vinhedo,355670,8
Sudeste,São Paulo,Viradouro,355680,5
Sudeste,São Paulo,Vista Alegre do Alto,355690,2
Sudeste,São Paulo,Vitória Brasil,355695,1
Sudeste,São Paulo,Votorantim,355700,18
Sudeste,São Paulo,Votuporanga,355710,15
Sudeste,São Paulo,Várzea Paulista,355650,13
Sudeste,São Paulo,Zacarias,355715,1
Sudeste,São Paulo,Águas da Prata,350040,3
Sudeste,São Paulo,Águas de Lindóia,350050,5
Sudeste,São Paulo,Águas de Santa Bárbara,350055,4
Sudeste,São Paulo,Águas de São Pedro,350060,1
Sudeste,São Paulo,Álvares Florence,350120,3
Sudeste,São Paulo,Álvares Machado,350130,8
Sudeste,São Paulo,Álvaro de Carvalho,350140,3
Sudeste,São Paulo,Óleo,353380,2
Sul,Paraná,Abatiá,410010,3
Sul,Paraná,Agudos do Sul,410030,4
Sul,Paraná,Almirante Tamandaré,410040,15
Sul,Paraná,Altamira do Paraná,410045,1
Sul,Paraná,Alto Paraná,410060,5
Sul,Paraná,Alto Paraíso,412862,2
Sul,Paraná,Alto Piquiri,410070,4
Sul,Paraná,Altônia,410050,1
Sul,Paraná,Alvorada do Sul,410080,4
Sul,Paraná,Amaporã,410090,3
Sul,Paraná,Ampére,410100,6
Sul,Paraná,Anahy,410105,2
Sul,Paraná,Andirá,410110,8
Sul,Paraná,Antonina,410120,4
Sul,Paraná,Apucarana,410140,34
Sul,Paraná,Arapongas,410150,32
Sul,Paraná,Arapoti,410160,8
Sul,Paraná,Arapuã,410165,1
Sul,Paraná,Araruna,410170,1
Sul,Paraná,Araucária,410180,18
Sul,Paraná,Ariranha do Ivaí,410185,1
Sul,Paraná,Assaí,410190,3
Sul,Paraná,Assis Chateaubriand,410200,12
Sul,Paraná,Astorga,410210,8
Sul,Paraná,Atalaia,410220,2
Sul,Paraná,Balsa Nova,410230,6
Sul,Paraná,Bandeirantes,410240,11
Sul,Paraná,Barbosa Ferraz,410250,7
Sul,Paraná,Barra do Jacaré,410270,2
Sul,Paraná,Barracão,410260,4
Sul,Paraná,Bela Vista da Caroba,410275,1
Sul,Paraná,Bela Vista do Paraíso,410280,5
Sul,Paraná,Bituruna,410290,5
Sul,Paraná,Boa Esperança,410300,1
Sul,Paraná,Boa Esperança do Iguaçu,410302,2
Sul,Paraná,Boa Ventura de São Roque,410304,3
Sul,Paraná,Boa Vista da Aparecida,410305,7
Sul,Paraná,Bocaiúva do Sul,410310,3
Sul,Paraná,Bom Jesus do Sul,410315,1
Sul,Paraná,Bom Sucesso,410320,4
Sul,Paraná,Bom Sucesso do Sul,410322,3
Sul,Paraná,Borrazópolis,410330,3
Sul,Paraná,Braganey,410335,1
Sul,Paraná,Brasilândia do Sul,410337,2
Sul,Paraná,Cafeara,410340,1
Sul,Paraná,Cafelândia,410345,4
Sul,Paraná,Cafezal do Sul,410347,3
Sul,Paraná,Califórnia,410350,3
Sul,Paraná,Cambira,410380,2
Sul,Paraná,Cambé,410370,13
Sul,Paraná,Campina Grande do Sul,410400,8
Sul,Paraná,Campina da Lagoa,410390,6
Sul,Paraná,Campina do Simão,410395,3
Sul,Paraná,Campo Bonito,410405,2
Sul,Paraná,Campo Largo,410420,20
Sul,Paraná,Campo Magro,410425,7
Sul,Paraná,Campo Mourão,410430,19
Sul,Paraná,Campo do Tenente,410410,4
Sul,Paraná,Candói,410442,2
Sul,Paraná,Cantagalo,410445,4
Sul,Paraná,Capanema,410450,2
Sul,Paraná,Capitão Leônidas Marques,410460,2
Sul,Paraná,Carambeí,410465,1
Sul,Paraná,Carlópolis,410470,3
Sul,Paraná,Cascavel,410480,51
Sul,Paraná,Castro,410490,22
Sul,Paraná,Catanduvas,410500,5
Sul,Paraná,Centenário do Sul,410510,5
Sul,Paraná,Cerro Azul,410520,16
Sul,Paraná,Chopinzinho,410540,3
Sul,Paraná,Cianorte,410550,15
Sul,Paraná,Cidade Gaúcha,410560,4
Sul,Paraná,Clevelândia,410570,1
Sul,Paraná,Colombo,410580,25
Sul,Paraná,Colorado,410590,6
Sul,Paraná,Congonhinhas,410600,1
Sul,Paraná,Conselheiro Mairinck,410610,1
Sul,Paraná,Contenda,410620,5
Sul,Paraná,Corbélia,410630,6
Sul,Paraná,Cornélio Procópio,410640,13
Sul,Paraná,Coronel Domingos Soares,410645,6
Sul,Paraná,Coronel Vivida,410650,9
Sul,Paraná,Corumbataí do Sul,410655,1
Sul,Paraná,Cruz Machado,410680,4
Sul,Paraná,Cruzeiro do Iguaçu,410657,1
Sul,Paraná,Cruzeiro do Oeste,410660,4
Sul,Paraná,Cruzeiro do Sul,410670,2
Sul,Paraná,Cruzmaltina,410685,1
Sul,Paraná,Curitiba,410690,123
Sul,Paraná,Curiúva,410700,1
Sul,Paraná,Cândido de Abreu,410440,5
Sul,Paraná,Céu Azul,410530,4
Sul,Paraná,Diamante D'Oeste,410715,1
Sul,Paraná,Diamante do Norte,410710,2
Sul,Paraná,Diamante do Sul,410712,2
Sul,Paraná,Dois Vizinhos,410720,16
Sul,Paraná,Douradina,410725,4
Sul,Paraná,Doutor Camargo,410730,3
Sul,Paraná,Doutor Ulysses,412863,2
Sul,Paraná,Engenheiro Beltrão,410750,5
Sul,Paraná,Entre Rios do Oeste,410753,1
Sul,Paraná,Enéas Marques,410740,1
Sul,Paraná,Esperança Nova,410752,1
Sul,Paraná,Espigão Alto do Iguaçu,410754,3
Sul,Paraná,Farol,410755,3
Sul,Paraná,Fazenda Rio Grande,410765,14
Sul,Paraná,Fernandes Pinheiro,410773,1
Sul,Paraná,Figueira,410775,3
Sul,Paraná,Flor da Serra do Sul,410785,2
Sul,Paraná,Floraí,410780,3
Sul,Paraná,Floresta,410790,4
Sul,Paraná,Florestópolis,410800,4
Sul,Paraná,Flórida,410810,1
Sul,Paraná,Formosa do Oeste,410820,1
Sul,Paraná,Foz do Iguaçu,410830,34
Sul,Paraná,Foz do Jordão,410845,2
Sul,Paraná,Francisco Alves,410832,3
Sul,Paraná,Francisco Beltrão,410840,21
Sul,Paraná,Fênix,410770,1
Sul,Paraná,General Carneiro,410850,5
Sul,Paraná,Godoy Moreira,410855,2
Sul,Paraná,Goioerê,410860,7
Sul,Paraná,Goioxim,410865,1
Sul,Paraná,Grandes Rios,410870,3
Sul,Paraná,Guairaçá,410890,1
Sul,Paraná,Guamiranga,410895,1
Sul,Paraná,Guapirama,410900,1
Sul,Paraná,Guaraci,410920,3
Sul,Paraná,Guaraniaçu,410930,7
Sul,Paraná,Guarapuava,410940,45
Sul,Paraná,Guaraqueçaba,410950,1
Sul,Paraná,Guaratuba,410960,7
Sul,Paraná,Guaíra,410880,13
Sul,Paraná,Honório Serpa,410965,4
Sul,Paraná,Ibaiti,410970,9
Sul,Paraná,Ibema,410975,1
Sul,Paraná,Ibiporã,410980,9
Sul,Paraná,Icaraíma,410990,2
Sul,Paraná,Iguaraçu,411000,2
Sul,Paraná,Iguatu,411005,3
Sul,Paraná,Imbaú,411007,5
Sul,Paraná,Imbituva,411010,1
Sul,Paraná,Inajá,411030,1
Sul,Paraná,Indianópolis,411040,3
Sul,Paraná,Inácio Martins,411020,4
Sul,Paraná,Ipiranga,411050,4
Sul,Paraná,Iporã,411060,2
Sul,Paraná,Iracema do Oeste,411065,1
Sul,Paraná,Irati,411070,15
Sul,Paraná,Iretama,411080,2
Sul,Paraná,Itaguajé,411090,3
Sul,Paraná,Itaipulândia,411095,1
Sul,Paraná,Itambaracá,411100,1
Sul,Paraná,Itambé,411110,1
Sul,Paraná,Itapejara d'Oeste,411120,5
Sul,Paraná,Itaperuçu,411125,5
Sul,Paraná,Itaúna do Sul,411130,4
Sul,Paraná,Ivaiporã,411150,11
Sul,Paraná,Ivatuba,411160,2
Sul,Paraná,Ivaté,411155,4
Sul,Paraná,Ivaí,411140,2
Sul,Paraná,Jaboti,411170,2
Sul,Paraná,Jacarezinho,411180,12
Sul,Paraná,Jaguapitã,411190,4
Sul,Paraná,Jaguariaíva,411200,4
Sul,Paraná,Jandaia do Sul,411210,6
Sul,Paraná,Janiópolis,411220,2
Sul,Paraná,Japira,411230,3
Sul,Paraná,Japurá,411240,1
Sul,Paraná,Jardim Alegre,411250,2
Sul,Paraná,Jardim Olinda,411260,1
Sul,Paraná,Jataizinho,411270,3
Sul,Paraná,Jesuítas,411275,1
Sul,Paraná,Joaquim Távora,411280,1
Sul,Paraná,Jundiaí do Sul,411290,2
Sul,Paraná,Juranda,411295,3
Sul,Paraná,Jussara,411300,4
Sul,Paraná,Kaloré,411310,1
Sul,Paraná,Lapa,411320,14
Sul,Paraná,Laranjal,411325,1
Sul,Paraná,Laranjeiras do Sul,411330,9
Sul,Paraná,Leópolis,411340,4
Sul,Paraná,Lidianópolis,411342,1
Sul,Paraná,Lindoeste,411345,2
Sul,Paraná,Loanda,411350,7
Sul,Paraná,Lobato,411360,1
Sul,Paraná,Londrina,411370,55
Sul,Paraná,Luiziana,411373,1
Sul,Paraná,Lunardelli,411375,2
Sul,Paraná,Lupionópolis,411380,2
Sul,Paraná,Mallet,411390,8
Sul,Paraná,Mamborê,411400,3
Sul,Paraná,Mandaguari,411420,8
Sul,Paraná,Mandaguaçu,411410,5
Sul,Paraná,Mandirituba,411430,5
Sul,Paraná,Manfrinópolis,411435,4
Sul,Paraná,Mangueirinha,411440,7
Sul,Paraná,Manoel Ribas,411450,1
Sul,Paraná,Marechal Cândido Rondon,411460,19
Sul,Paraná,Maria Helena,411470,2
Sul,Paraná,Marialva,411480,9
Sul,Paraná,Marilena,411500,1
Sul,Paraná,Mariluz,411510,2
Sul,Paraná,Marilândia do Sul,411490,1
Sul,Paraná,Maringá,411520,42
Sul,Paraná,Maripá,411535,2
Sul,Paraná,Mariópolis,411530,2
Sul,Paraná,Marmeleiro,411540,3
Sul,Paraná,Marquinho,411545,2
Sul,Paraná,Marumbi,411550,2
Sul,Paraná,Matelândia,411560,6
Sul,Paraná,Matinhos,411570,7
Sul,Paraná,Mato Rico,411573,3
Sul,Paraná,Mauá da Serra,411575,4
Sul,Paraná,Medianeira,411580,11
Sul,Paraná,Mercedes,411585,1
Sul,Paraná,Mirador,411590,2
Sul,Paraná,Miraselva,411600,1
Sul,Paraná,Missal,411605,5
Sul,Paraná,Moreira Sales,411610,5
Sul,Paraná,Morretes,411620,3
Sul,Paraná,Munhoz de Melo,411630,3
Sul,Paraná,Nossa Senhora das Graças,411640,2
Sul,Paraná,Nova Aliança do Ivaí,411650,1
Sul,Paraná,Nova América da Colina,411660,1
Sul,Paraná,Nova Aurora,411670,3
Sul,Paraná,Nova Cantu,411680,1
Sul,Paraná,Nova Esperança,411690,8
Sul,Paraná,Nova Esperança do Sudoeste,411695,1
Sul,Paraná,Nova Fátima,411700,1
Sul,Paraná,Nova Laranjeiras,411705,4
Sul,Paraná,Nova Londrina,411710,6
Sul,Paraná,Nova Olímpia,411720,1
Sul,Paraná,Nova Prata do Iguaçu,411725,5
Sul,Paraná,Nova Santa Bárbara,411721,2
Sul,Paraná,Nova Santa Rosa,411722,1
Sul,Paraná,Nova Tebas,411727,8
Sul,Paraná,Novo Itacolomi,411729,2
Sul,Paraná,Ortigueira,411730,13
Sul,Paraná,Ourizona,411740,3
Sul,Paraná,Ouro Verde do Oeste,411745,1
Sul,Paraná,Paiçandu,411750,6
Sul,Paraná,Palmas,411760,11
Sul,Paraná,Palmeira,411770,15
Sul,Paraná,Palmital,411780,4
Sul,Paraná,Palotina,411790,9
Sul,Paraná,Paranacity,411810,2
Sul,Paraná,Paranaguá,411820,12
Sul,Paraná,Paranapoema,411830,2
Sul,Paraná,Paranavaí,411840,23
Sul,Paraná,Paraíso do Norte,411800,4
Sul,Paraná,Pato Bragado,411845,3
Sul,Paraná,Pato Branco,411850,19
Sul,Paraná,Paula Freitas,411860,3
Sul,Paraná,Paulo Frontin,411870,2
Sul,Paraná,Peabiru,411880,3
Sul,Paraná,Perobal,411885,2
Sul,Paraná,Pinhais,411915,13
Sul,Paraná,Pinhal de São Bento,411925,1
Sul,Paraná,Pinhalão,411920,2
Sul,Paraná,Pinhão,411930,12
Sul,Paraná,Piraquara,411950,19
Sul,Paraná,Piraí do Sul,411940,7
Sul,Paraná,Pitanga,411960,2
Sul,Paraná,Pitangueiras,411965,1
Sul,Paraná,Piên,411910,5
Sul,Paraná,Planaltina do Paraná,411970,1
Sul,Paraná,Planalto,411980,4
Sul,Paraná,Ponta Grossa,411990,58
Sul,Paraná,Pontal do Paraná,411995,4
Sul,Paraná,Porecatu,412000,4
Sul,Paraná,Porto Amazonas,412010,2
Sul,Paraná,Porto Barreiro,412015,2
Sul,Paraná,Porto Rico,412020,1
Sul,Paraná,Porto Vitória,412030,3
Sul,Paraná,Prado Ferreira,412033,1
Sul,Paraná,Pranchita,412035,1
Sul,Paraná,Presidente Castelo Branco,412040,3
Sul,Paraná,Primeiro de Maio,412050,4
Sul,Paraná,Prudentópolis,412060,16
Sul,Paraná,Pérola,411890,3
Sul,Paraná,Pérola d'Oeste,411900,1
Sul,Paraná,Quarto Centenário,412065,3
Sul,Paraná,Quatiguá,412070,1
Sul,Paraná,Quatro Barras,412080,9
Sul,Paraná,Quatro Pontes,412085,1
Sul,Paraná,Quedas do Iguaçu,412090,11
Sul,Paraná,Querência do Norte,412100,5
Sul,Paraná,Quinta do Sol,412110,1
Sul,Paraná,Rancho Alegre,412130,1
Sul,Paraná,Rancho Alegre D'Oeste,412135,2
Sul,Paraná,Realeza,412140,7
Sul,Paraná,Renascença,412160,1
Sul,Paraná,Reserva,412170,4
Sul,Paraná,Ribeirão Claro,412180,2
Sul,Paraná,Ribeirão do Pinhal,412190,2
Sul,Paraná,Rio Azul,412200,5
Sul,Paraná,Rio Bom,412210,2
Sul,Paraná,Rio Bonito do Iguaçu,412215,4
Sul,Paraná,Rio Branco do Ivaí,412217,3
Sul,Paraná,Rio Branco do Sul,412220,8
Sul,Paraná,Rio Negro,412230,11
Sul,Paraná,Rolândia,412240,10
Sul,Paraná,Roncador,412250,3
Sul,Paraná,Rondon,412260,3
Sul,Paraná,Rosário do Ivaí,412265,3
Sul,Paraná,Sabáudia,412270,1
Sul,Paraná,Salto do Itararé,412290,2
Sul,Paraná,Salto do Lontra,412300,7
Sul,Paraná,Santa Amélia,412310,1
Sul,Paraná,Santa Cecília do Pavão,412320,3
Sul,Paraná,Santa Cruz de Monte Castelo,412330,6
Sul,Paraná,Santa Fé,412340,2
Sul,Paraná,Santa Helena,412350,1
Sul,Paraná,Santa Inês,412360,1
Sul,Paraná,Santa Isabel do Ivaí,412370,2
Sul,Paraná,Santa Izabel do Oeste,412380,6
Sul,Paraná,Santa Lúcia,412382,2
Sul,Paraná,Santa Maria do Oeste,412385,2
Sul,Paraná,Santa Mônica,412395,1
Sul,Paraná,Santa Tereza do Oeste,412402,5
Sul,Paraná,Santa Terezinha de Itaipu,412405,3
Sul,Paraná,Santana do Itararé,412400,2
Sul,Paraná,Santo Antônio da Platina,412410,9
Sul,Paraná,Santo Antônio do Caiuá,412420,1
Sul,Paraná,Santo Antônio do Paraíso,412430,1
Sul,Paraná,Santo Antônio do Sudoeste,412440,2
Sul,Paraná,Santo Inácio,412450,3
Sul,Paraná,Sapopema,412620,1
Sul,Paraná,Sarandi,412625,12
Sul,Paraná,Saudade do Iguaçu,412627,1
Sul,Paraná,Sengés,412630,3
Sul,Paraná,Serranópolis do Iguaçu,412635,2
Sul,Paraná,Sertaneja,412640,4
Sul,Paraná,Sertanópolis,412650,3
Sul,Paraná,Siqueira Campos,412660,9
Sul,Paraná,Sulina,412665,2
Sul,Paraná,São Carlos do Ivaí,412460,2
Sul,Paraná,São Jerônimo da Serra,412470,2
Sul,Paraná,São Jorge d'Oeste,412520,4
Sul,Paraná,São Jorge do Ivaí,412530,2
Sul,Paraná,São Jorge do Patrocínio,412535,2
Sul,Paraná,São José da Boa Vista,412540,3
Sul,Paraná,São José das Palmeiras,412545,1
Sul,Paraná,São José dos Pinhais,412550,30
Sul,Paraná,São João,412480,2
Sul,Paraná,São João do Caiuá,412490,2
Sul,Paraná,São João do Ivaí,412500,3
Sul,Paraná,São João do Triunfo,412510,3
Sul,Paraná,São Manoel do Paraná,412555,1
Sul,Paraná,São Mateus do Sul,412560,22
Sul,Paraná,São Miguel do Iguaçu,412570,1
Sul,Paraná,São Pedro do Iguaçu,412575,5
Sul,Paraná,São Pedro do Ivaí,412580,2
Sul,Paraná,São Pedro do Paraná,412590,3
Sul,Paraná,São Sebastião da Amoreira,412600,2
Sul,Paraná,São Tomé,412610,2
Sul,Paraná,Tamarana,412667,4
Sul,Paraná,Tamboara,412670,2
Sul,Paraná,Tapejara,412680,4
Sul,Paraná,Tapira,412690,3
Sul,Paraná,Teixeira Soares,412700,3
Sul,Paraná,Telêmaco Borba,412710,20
Sul,Paraná,Terra Boa,412720,4
Sul,Paraná,Terra Rica,412730,7
Sul,Paraná,Terra Roxa,412740,5
Sul,Paraná,Tibagi,412750,7
Sul,Paraná,Toledo,412770,27
Sul,Paraná,Tomazina,412780,1
Sul,Paraná,Três Barras do Paraná,412785,1
Sul,Paraná,Tunas do Paraná,412788,3
Sul,Paraná,Tuneiras do Oeste,412790,4
Sul,Paraná,Tupãssi,412795,2
Sul,Paraná,Turvo,412796,6
Sul,Paraná,Ubiratã,412800,11
Sul,Paraná,Umuarama,412810,24
Sul,Paraná,Uniflor,412830,2
Sul,Paraná,União da Vitória,412820,13
Sul,Paraná,Uraí,412840,2
Sul,Paraná,Ventania,412853,2
Sul,Paraná,Vera Cruz do Oeste,412855,1
Sul,Paraná,Virmond,412865,2
Sul,Paraná,Vitorino,412870,2
Sul,Paraná,Wenceslau Braz,412850,11
Sul,Paraná,Xambrê,412880,2
Sul,Paraná,Ângulo,410115,1
Sul,Rio Grande do Sul,Aceguá,430003,2
Sul,Rio Grande do Sul,Agudo,430010,2
Sul,Rio Grande do Sul,Ajuricaba,430020,3
Sul,Rio Grande do Sul,Alecrim,430030,2
Sul,Rio Grande do Sul,Alegrete,430040,23
Sul,Rio Grande do Sul,Alegria,430045,1
Sul,Rio Grande do Sul,Alpestre,430050,4
Sul,Rio Grande do Sul,Alto Alegre,430055,1
Sul,Rio Grande do Sul,Alvorada,430060,19
Sul,Rio Grande do Sul,Ametista do Sul,430064,4
Sul,Rio Grande do Sul,Anta Gorda,430070,1
Sul,Rio Grande do Sul,Antônio Prado,430080,2
Sul,Rio Grande do Sul,Arambaré,430085,1
Sul,Rio Grande do Sul,Araricá,430087,3
Sul,Rio Grande do Sul,Aratiba,430090,1
Sul,Rio Grande do Sul,Arroio Grande,430130,4
Sul,Rio Grande do Sul,Arroio do Padre,430107,1
Sul,Rio Grande do Sul,Arroio do Sal,430105,6
Sul,Rio Grande do Sul,Arroio do Tigre,430120,4
Sul,Rio Grande do Sul,Arroio dos Ratos,430110,4
Sul,Rio Grande do Sul,Arvorezinha,430140,3
Sul,Rio Grande do Sul,Augusto Pestana,430150,1
Sul,Rio Grande do Sul,Bagé,430160,16
Sul,Rio Grande do Sul,Barra Funda,430195,1
Sul,Rio Grande do Sul,Barra do Guarita,430185,3
Sul,Rio Grande do Sul,Barra do Quaraí,430187,4
Sul,Rio Grande do Sul,Barra do Ribeiro,430190,3
Sul,Rio Grande do Sul,Barra do Rio Azul,430192,1
Sul,Rio Grande do Sul,Barracão,430180,1
Sul,Rio Grande do Sul,Barros Cassal,430200,6
Sul,Rio Grande do Sul,Barão,430165,4
Sul,Rio Grande do Sul,Barão de Cotegipe,430170,1
Sul,Rio Grande do Sul,Barão do Triunfo,430175,3
Sul,Rio Grande do Sul,Benjamin Constant do Sul,430205,1
Sul,Rio Grande do Sul,Bento Gonçalves,430210,20
Sul,Rio Grande do Sul,Boa Vista das Missões,430215,1
Sul,Rio Grande do Sul,Boa Vista do Buricá,430220,3
Sul,Rio Grande do Sul,Boa Vista do Cadeado,430222,1
Sul,Rio Grande do Sul,Boa Vista do Incra,430223,1
Sul,Rio Grande do Sul,Boa Vista do Sul,430225,1
Sul,Rio Grande do Sul,Bom Jesus,430230,4
Sul,Rio Grande do Sul,Bom Princípio,430235,4
Sul,Rio Grande do Sul,Bom Progresso,430237,1
Sul,Rio Grande do Sul,Bom Retiro do Sul,430240,3
Sul,Rio Grande do Sul,Boqueirão do Leão,430245,1
Sul,Rio Grande do Sul,Bossoroca,430250,3
Sul,Rio Grande do Sul,Bozano,430258,1
Sul,Rio Grande do Sul,Braga,430260,1
Sul,Rio Grande do Sul,Brochier,430265,1
Sul,Rio Grande do Sul,Butiá,430270,8
Sul,Rio Grande do Sul,Cacequi,430290,6
Sul,Rio Grande do Sul,Cachoeira do Sul,430300,25
Sul,Rio Grande do Sul,Cachoeirinha,430310,1
Sul,Rio Grande do Sul,Caibaté,430330,3
Sul,Rio Grande do Sul,Caiçara,430340,1
Sul,Rio Grande do Sul,Camaquã,430350,18
Sul,Rio Grande do Sul,Camargo,430355,2
Sul,Rio Grande do Sul,Cambará do Sul,430360,2
Sul,Rio Grande do Sul,Campestre da Serra,430367,1
Sul,Rio Grande do Sul,Campinas do Sul,430380,1
Sul,Rio Grande do Sul,Campo Bom,430390,18
Sul,Rio Grande do Sul,Campo Novo,430400,1
Sul,Rio Grande do Sul,Campos Borges,430410,1
Sul,Rio Grande do Sul,Candelária,430420,7
Sul,Rio Grande do Sul,Candiota,430435,2
Sul,Rio Grande do Sul,Canela,430440,6
Sul,Rio Grande do Sul,Canguçu,430450,7
Sul,Rio Grande do Sul,Canoas,430460,43
Sul,Rio Grande do Sul,Canudos do Vale,430461,1
Sul,Rio Grande do Sul,Capela de Santana,430468,1
Sul,Rio Grande do Sul,Capivari do Sul,430467,2
Sul,Rio Grande do Sul,Capão Bonito do Sul,430462,1
Sul,Rio Grande do Sul,Capão da Canoa,430463,15
Sul,Rio Grande do Sul,Capão do Cipó,430465,2
Sul,Rio Grande do Sul,Capão do Leão,430466,6
Sul,Rio Grande do Sul,Carazinho,430470,1
Sul,Rio Grande do Sul,Carlos Barbosa,430480,4
Sul,Rio Grande do Sul,Carlos Gomes,430485,1
Sul,Rio Grande do Sul,Casca,430490,2
Sul,Rio Grande do Sul,Caseiros,430495,2
Sul,Rio Grande do Sul,Catuípe,430500,2
Sul,Rio Grande do Sul,Caxias do Sul,430510,51
Sul,Rio Grande do Sul,Caçapava do Sul,430280,9
Sul,Rio Grande do Sul,Centenário,430511,1
Sul,Rio Grande do Sul,Cerrito,430512,1
Sul,Rio Grande do Sul,Cerro Branco,430513,2
Sul,Rio Grande do Sul,Cerro Grande,430515,2
Sul,Rio Grande do Sul,Cerro Grande do Sul,430517,3
Sul,Rio Grande do Sul,Cerro Largo,430520,6
Sul,Rio Grande do Sul,Charqueadas,430535,6
Sul,Rio Grande do Sul,Charrua,430537,1
Sul,Rio Grande do Sul,Chiapetta,430540,1
Sul,Rio Grande do Sul,Chuvisca,430544,2
Sul,Rio Grande do Sul,Chuí,430543,2
Sul,Rio Grande do Sul,Cidreira,430545,4
Sul,Rio Grande do Sul,Ciríaco,430550,1
Sul,Rio Grande do Sul,Colinas,430558,1
Sul,Rio Grande do Sul,Colorado,430560,1
Sul,Rio Grande do Sul,Condor,430570,1
Sul,Rio Grande do Sul,Constantina,430580,3
Sul,Rio Grande do Sul,Coqueiro Baixo,430583,1
Sul,Rio Grande do Sul,Coqueiros do Sul,430585,1
Sul,Rio Grande do Sul,Coronel Barros,430587,1
Sul,Rio Grande do Sul,Coronel Bicaco,430590,3
Sul,Rio Grande do Sul,Coronel Pilar,430593,1
Sul,Rio Grande do Sul,Cotiporã,430595,1
Sul,Rio Grande do Sul,Coxilha,430597,1
Sul,Rio Grande do Sul,Cristal,430605,2
Sul,Rio Grande do Sul,Cristal do Sul,430607,2
Sul,Rio Grande do Sul,Cruz Alta,430610,23
Sul,Rio Grande do Sul,Cruzaltense,430613,1
Sul,Rio Grande do Sul,Cruzeiro do Sul,430620,3
